Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Wind (ft/s),Mean BC (ft),Max BC (ft),Max Cum PRCP (inc)
clean_SS0752_PP031_SM5_BF1_Base,Success,13h 24m 49s,42,,30397.,0.3766,0.19,Dec 30 15:32,Dec 31 04:57,,327.66,9.24,70.77,570178816.0,125299.29,N/A,N/A,N/A,1.02
clean_SS0747_PP280_SM3_BF1_Base,Success,17h 36m 53s,54,,34767.,0.3332,0.24,Dec 30 15:58,Dec 31 09:35,,327.66,9.2,70.36,571117056.0,230399.23,N/A,N/A,N/A,0.29
clean_SS0752_PP128_SM3_BF1_Base,Success,14h 44m 14s,45,,31271.,0.3822,2.77,Dec 30 16:03,Dec 31 06:47,,327.66,80.16,45.53,570178816.0,124576.76,N/A,N/A,N/A,3.44
clean_SS0752_PP074_SM4_BF1_Base,Success,14h 3m 11s,45,,30738.,0.3807,0.57,Dec 30 16:00,Dec 31 06:03,,327.66,79.3,106.38,570178816.0,125218.02,N/A,N/A,N/A,1.87
clean_SS0743_PP490_SM2_BF1_Base,Success,19h 51m 42s,60,,75531.,0.6988,1.36,Dec 30 16:25,Dec 31 12:16,,327.66,79.77,106.37,594831488.0,157955.95,N/A,N/A,N/A,11.23
clean_SS0752_PP266_SM3_BF1_Base,Success,13h 20m 21s,42,,30265.,0.3739,0.18,Dec 30 15:44,Dec 31 05:04,,327.66,79.29,106.39,570178816.0,124033.59,N/A,N/A,N/A,1.49
clean_SS0743_PP254_SM2_BF1_Base,Success,22h 43m 56s,69,,68028.,0.6217,3.68,Dec 30 16:09,Dec 31 14:53,,327.66,81.9,33.19,600231744.0,176883.23,N/A,N/A,N/A,21.41
clean_SS0751_PP020_SM1_BF1_Base,Success,16h 39m 41s,51,,31542.,0.3236,0.44,Dec 30 15:42,Dec 31 08:21,,327.66,79.3,106.38,572329024.0,151897.39,N/A,N/A,N/A,1.47
clean_SS0752_PP132_SM2_BF1_Base,Success,14h 21m 25s,45,,29864.,0.3659,1.00,Dec 30 16:05,Dec 31 06:26,,327.66,79.71,54.1,570178816.0,124138.07,N/A,N/A,N/A,1.8
clean_SS0752_PP312_SM3_BF1_Base,Success,13h 32m 53s,42,,30371.,0.3763,0.32,Dec 30 15:32,Dec 31 05:05,,327.66,74.3,106.39,570178816.0,124793.41,N/A,N/A,N/A,1.77
clean_SS0752_PP321_SM3_BF1_Base,Success,15h 52m 22s,48,,30324.,0.3753,0.20,Dec 30 15:33,Dec 31 07:25,,327.66,79.27,69.93,570178816.0,125100.27,N/A,N/A,N/A,1.94
clean_SS0752_PP432_SM2_BF1_Base,Success,13h 44m 41s,42,,30780.,0.3794,1.00,Dec 30 16:01,Dec 31 05:45,,327.66,79.28,109.92,570178816.0,124329.73,N/A,N/A,N/A,2.8
clean_SS0759_PP116_SM2_BF1_Base,Success,16h 25m 57s,51,,34785.,0.3411,0.92,Dec 30 15:52,Dec 31 08:18,,327.66,79.34,106.38,573779328.0,228413.48,N/A,N/A,N/A,1.18
clean_SS0759_PP106_SM1_BF1_Base,Success,17h 14m 56s,54,,35159.,0.3460,1.42,Dec 30 16:28,Dec 31 09:43,,327.66,79.4,109.95,573779328.0,224880.2,N/A,N/A,N/A,1.74
clean_SS0767_PP131_SM2_BF1_Base,Success,17h 2m 29s,54,,32003.,0.3501,1.19,Dec 30 15:46,Dec 31 08:48,,327.66,79.36,41.16,571958592.0,149459.8,N/A,N/A,N/A,1.31
clean_SS0759_PP369_SM2_BF1_Base,Success,16h 54m 42s,51,,34723.,0.3427,0.91,Dec 30 16:23,Dec 31 09:18,,327.66,79.31,106.38,573779328.0,228754.39,N/A,N/A,N/A,0.7
clean_SS0759_PP138_SM2_BF1_Base,Success,19h 32m 4s,60,,34757.,0.3411,0.84,Dec 30 15:58,Dec 31 11:30,,327.66,10.94,69.93,573779328.0,224130.55,N/A,N/A,N/A,0.67
clean_SS0760_PP047_SM1_BF1_Base,Success,13h 15m 10s,42,,31486.,0.4106,0.84,Dec 30 15:35,Dec 31 04:50,,327.66,15.11,64.69,557267904.0,123754.73,N/A,N/A,N/A,0.38
clean_SS0759_PP319_SM5_BF1_Base,Success,16h 1m 27s,51,,34610.,0.3404,0.25,Dec 30 16:20,Dec 31 08:21,,327.66,6.4,70.03,573779328.0,254600.89,N/A,N/A,N/A,0.54
clean_SS0760_PP054_SM3_BF1_Base,Success,13h 38m 55s,42,,31699.,0.4148,0.85,Dec 30 15:35,Dec 31 05:14,,327.66,20.78,106.38,557267904.0,123796.38,N/A,N/A,N/A,0.49
clean_SS0760_PP205_SM3_BF1_Base,Success,14h 2m 20s,45,,31137.,0.4073,0.44,Dec 30 15:49,Dec 31 05:52,,327.66,79.73,53.28,557267904.0,123763.87,N/A,N/A,N/A,1.47
clean_SS0759_PP367_SM1_BF1_Base,Success,16h 24m 8s,51,,34858.,0.3431,0.39,Dec 30 15:51,Dec 31 08:15,,327.66,79.37,109.96,573779328.0,227220.73,N/A,N/A,N/A,1.16
clean_SS0767_PP201_SM2_BF1_Base,Success,15h 35m 23s,48,,32334.,0.3530,0.80,Dec 30 15:40,Dec 31 07:15,,327.66,79.33,53.3,571958592.0,149974.95,N/A,N/A,N/A,0.9
clean_SS0767_PP443_SM2_BF1_Base,Success,15h 5m 43s,48,,32323.,0.3547,0.81,Dec 30 15:41,Dec 31 06:47,,327.66,17.09,106.37,571958592.0,149599.56,N/A,N/A,N/A,1.69
clean_SS0759_PP447_SM1_BF1_Base,Success,16h 49m 31s,51,,34496.,0.3370,0.43,Dec 30 16:22,Dec 31 09:12,,327.66,79.45,109.92,573779328.0,232710.06,N/A,N/A,N/A,1.75
clean_SS0767_PP463_SM2_BF1_Base,Success,14h 58m 45s,45,,32082.,0.3515,0.81,Dec 30 15:59,Dec 31 06:58,,327.66,79.27,109.96,571958592.0,149873.19,N/A,N/A,N/A,1.0
clean_SS0762_PP355_SM2_BF1_Base,Success,18h 4m 29s,57,,33817.,0.2969,0.85,Dec 30 15:53,Dec 31 09:57,,327.66,35.79,106.38,572224896.0,255853.19,N/A,N/A,N/A,0.43
clean_SS0767_PP486_SM1_BF1_Base,Success,15h 43m 10s,48,,32258.,0.3523,0.62,Dec 30 15:52,Dec 31 07:35,,327.66,79.31,109.97,571958592.0,149880.78,N/A,N/A,N/A,0.86
clean_SS0775_PP319_SM1_BF1_Base,Success,10h 59m 15s,33,,24845.,0.3333,0.83,Dec 30 15:57,Dec 31 02:56,,327.66,13.07,40.54,568871168.0,165477.25,N/A,N/A,N/A,0.41
clean_SS0775_PP306_SM3_BF1_Base,Success,11h 32m 47s,36,,24790.,0.3388,0.83,Dec 30 15:21,Dec 31 02:53,,327.66,22.53,41.19,568871168.0,202494.47,N/A,N/A,N/A,0.34
clean_SS0768_PP048_SM3_BF1_Base,Success,15h 44m 58s,48,,35286.,0.3993,0.78,Dec 30 16:10,Dec 31 07:55,,327.66,79.29,106.38,568582144.0,134270.61,N/A,N/A,N/A,0.85
clean_SS0768_PP454_SM3_BF1_Base,Success,15h 37m 16s,48,,35414.,0.3993,0.38,Dec 30 16:19,Dec 31 07:57,,327.66,20.98,106.39,568582144.0,133747.14,N/A,N/A,N/A,0.42
clean_SS0768_PP365_SM3_BF1_Base,Success,18h 4m 12s,57,,35416.,0.3977,0.20,Dec 30 16:02,Dec 31 10:06,,327.66,9.23,106.37,568582144.0,133590.97,N/A,N/A,N/A,0.45
clean_SS0982_PP006_SM4_BF1_Base,Success,18h 22m 29s,57,,46613.,0.4613,2.19,Dec 30 15:38,Dec 31 10:01,,328.29,80.05,27.91,570582720.0,235492.11,N/A,N/A,N/A,17.6
clean_SS0768_PP491_SM2_BF1_Base,Success,16h 3m 38s,51,,35375.,0.3967,0.79,Dec 30 16:24,Dec 31 08:28,,327.66,79.31,40.88,568582144.0,133203.14,N/A,N/A,N/A,0.67
clean_SS0982_PP229_SM1_BF1_Base,Success,15h 10m 16s,48,,48560.,0.5001,0.93,Dec 30 15:52,Dec 31 07:02,,327.66,79.36,106.39,567311488.0,235782.11,N/A,N/A,N/A,13.62
clean_SS0776_PP322_SM2_BF1_Base,Success,16h 54m 34s,51,,35356.,0.3384,0.62,Dec 30 16:08,Dec 31 09:03,,327.66,75.66,45.56,560140608.0,192872.41,N/A,N/A,N/A,0.44
clean_SS0776_PP284_SM3_BF1_Base,Success,17h 12m 16s,54,,36001.,0.3439,0.83,Dec 30 15:57,Dec 31 09:09,,327.66,10.98,106.38,559517504.0,193091.7,N/A,N/A,N/A,0.24
clean_SS0981_PP037_SM5_BF1_Base,Success,19h 41m 33s,60,,46395.,0.2929,2.80,Dec 30 16:38,Dec 31 12:20,,329.07,80.03,48.0,610412608.0,258110.75,N/A,N/A,N/A,59.34
clean_SS0981_PP190_SM2_BF1_Base,Success,22h 31m 52s,69,,49759.,0.4065,4.63,Dec 30 16:08,Dec 31 14:40,,329.23,81.14,33.25,584790272.0,221416.44,N/A,N/A,N/A,40.47
clean_SS0980_PP309_SM1_BF1_Base,Success,22h 53m 7s,69,,75971.,0.5562,4.07,Dec 30 16:29,Dec 31 15:23,,328.57,82.37,27.71,636956544.0,232878.12,N/A,N/A,N/A,49.06
clean_SS0980_PP103_SM3_BF1_Base,Success,21h 58m 30s,66,,74222.,0.6480,1.69,Dec 30 16:40,Dec 31 14:38,,327.66,80.89,106.38,577525632.0,230965.06,N/A,N/A,N/A,30.97
clean_SS0776_PP335_SM2_BF1_Base,Success,16h 4m 36s,51,,35386.,0.3377,0.32,Dec 30 16:08,Dec 31 08:13,,327.66,31.27,64.71,560123264.0,192850.11,N/A,N/A,N/A,0.4
clean_SS0982_PP276_SM1_BF1_Base,Success,18h 7m 40s,57,,41406.,0.3824,5.01,Dec 30 15:52,Dec 31 10:00,,327.66,82.62,62.46,592046784.0,234637.36,N/A,N/A,N/A,31.82
clean_SS0987_PP330_SM2_BF1_Base,Success,17h 6m 25s,54,,57602.,0.3772,4.22,Dec 30 15:38,Dec 31 08:44,,329.63,80.54,24.38,775154624.0,247097.41,N/A,N/A,N/A,48.87
clean_SS0987_PP330_SM5_BF1_Base,Success,17h 32m 36s,54,,44611.,0.2479,4.15,Dec 30 15:38,Dec 31 09:10,,329.87,80.64,25.35,846336192.0,252931.92,N/A,N/A,N/A,48.87
clean_SS0989_PP068_SM2_BF1_Base,Success,18h 0m 1s,57,,40962.,0.4154,2.90,Dec 30 15:54,Dec 31 09:54,,327.66,80.05,50.29,572432128.0,139133.56,N/A,N/A,N/A,13.26
clean_SS0986_PP451_SM3_BF1_Base,Success,23h 42m 42s,72,,91329.,0.6070,3.99,Dec 30 16:14,Dec 31 15:57,,327.66,82.65,27.82,601142656.0,291463.56,N/A,N/A,N/A,43.74
clean_SS0989_PP159_SM3_BF1_Base,Success,17h 13m 43s,54,,40581.,0.4175,1.24,Dec 30 16:24,Dec 31 09:38,,327.66,79.82,106.39,572432128.0,161944.7,N/A,N/A,N/A,6.1
clean_SS0989_PP005_SM4_BF1_Base,Success,19h 14m 39s,60,,39935.,0.4086,2.65,Dec 30 15:54,Dec 31 11:09,,327.66,80.72,53.29,572432128.0,140420.12,N/A,N/A,N/A,8.24
clean_SS0989_PP107_SM4_BF1_Base,Success,17h 12m 10s,54,,42802.,0.4324,1.17,Dec 30 15:53,Dec 31 09:05,,327.66,79.42,106.39,572432128.0,148842.78,N/A,N/A,N/A,11.87
clean_SS0989_PP195_SM3_BF1_Base,Success,21h 45m 43s,66,,37311.,0.3640,3.20,Dec 30 16:13,Dec 31 13:59,,328.8,81.24,45.54,572432128.0,140422.53,N/A,N/A,N/A,20.52
clean_SS0989_PP122_SM1_BF1_Base,Success,19h 3m 43s,60,,41659.,0.4272,1.33,Dec 30 16:02,Dec 31 11:06,,327.66,79.77,53.29,572432128.0,157928.62,N/A,N/A,N/A,8.1
clean_SS0989_PP308_SM1_BF1_Base,Success,18h 27m 45s,57,,42154.,0.4329,0.84,Dec 30 16:01,Dec 31 10:29,,327.66,79.4,106.39,572432128.0,160729.12,N/A,N/A,N/A,5.67
clean_SS0989_PP317_SM2_BF1_Base,Success,19h 54m 3s,60,,40468.,0.4034,3.10,Dec 30 16:15,Dec 31 12:09,,327.66,81.05,41.07,572432128.0,136052.14,N/A,N/A,N/A,13.22
clean_SS0989_PP176_SM2_BF1_Base,Success,17h 52m 31s,54,,42458.,0.4345,3.03,Dec 30 16:24,Dec 31 10:17,,327.66,80.63,40.75,572432128.0,139523.69,N/A,N/A,N/A,7.19
clean_SS0989_PP359_SM2_BF1_Base,Success,18h 7m 22s,57,,41242.,0.4003,3.23,Dec 30 16:22,Dec 31 10:29,,328.59,81.33,47.99,572432128.0,135201.48,N/A,N/A,N/A,17.71
clean_SS0989_PP384_SM2_BF1_Base,Success,18h 34m 12s,57,,41683.,0.4203,3.08,Dec 30 16:24,Dec 31 10:58,,327.66,80.9,45.52,572432128.0,135923.92,N/A,N/A,N/A,13.5
clean_SS0989_PP333_SM2_BF1_Base,Success,17h 43m 52s,54,,42720.,0.4339,3.20,Dec 30 16:28,Dec 31 10:12,,327.66,81.46,53.53,572432128.0,136113.92,N/A,N/A,N/A,9.54
clean_SS0989_PP444_SM3_BF1_Base,Success,18h 2m 24s,57,,42042.,0.4272,2.77,Dec 30 15:53,Dec 31 09:56,,327.66,80.62,53.34,572432128.0,161048.72,N/A,N/A,N/A,8.34
clean_SS0989_PP421_SM2_BF1_Base,Success,18h 57m 41s,57,,37366.,0.3805,2.18,Dec 30 16:02,Dec 31 11:00,,327.66,80.02,53.28,572432128.0,160858.39,N/A,N/A,N/A,8.61
clean_SS0989_PP445_SM2_BF1_Base,Success,19h 35m 12s,60,,40262.,0.4071,3.19,Dec 30 16:02,Dec 31 11:37,,327.66,80.74,106.39,572432128.0,136890.61,N/A,N/A,N/A,10.85
clean_SS0990_PP009_SM5_BF1_Base,Success,17h 22m 9s,54,,36973.,0.3700,1.25,Dec 30 15:59,Dec 31 09:21,,327.66,79.33,41.14,563650752.0,208275.19,N/A,N/A,N/A,8.44
clean_SS0989_PP491_SM3_BF1_Base,Success,17h 18m 2s,54,,43056.,0.4364,3.22,Dec 30 15:53,Dec 31 09:11,,327.66,81.34,53.3,572432128.0,137460.0,N/A,N/A,N/A,12.5
clean_SS0990_PP014_SM3_BF1_Base,Success,16h 3m 34s,51,,35578.,0.3572,0.49,Dec 30 16:33,Dec 31 08:36,,327.66,26.28,69.93,565934400.0,203701.66,N/A,N/A,N/A,8.98
clean_SS0990_PP060_SM3_BF1_Base,Success,18h 5m 15s,57,,39156.,0.3999,1.18,Dec 30 16:07,Dec 31 10:12,,327.66,80.23,106.38,563650752.0,208191.73,N/A,N/A,N/A,7.93
clean_SS0990_PP072_SM1_BF1_Base,Success,16h 49m 30s,51,,38669.,0.3880,0.79,Dec 30 16:17,Dec 31 09:07,,327.66,43.71,106.38,563650752.0,215298.08,N/A,N/A,N/A,9.29
clean_SS0990_PP062_SM2_BF1_Base,Success,17h 14m 40s,54,,38201.,0.3782,2.69,Dec 30 16:14,Dec 31 09:29,,327.66,80.64,41.75,571026496.0,236820.14,N/A,N/A,N/A,12.54
clean_SS0990_PP017_SM4_BF1_Base,Success,17h 36m 18s,54,,34887.,0.3376,2.82,Dec 30 16:17,Dec 31 09:53,,327.66,80.75,41.06,572458624.0,237958.95,N/A,N/A,N/A,16.0
clean_SS0990_PP138_SM3_BF1_Base,Success,17h 27m 12s,54,,38092.,0.3879,2.23,Dec 30 15:59,Dec 31 09:26,,327.66,79.72,59.66,566572928.0,199045.92,N/A,N/A,N/A,5.57
clean_SS0990_PP088_SM1_BF1_Base,Success,17h 2m 42s,54,,37670.,0.3736,1.19,Dec 30 16:33,Dec 31 09:35,,327.66,79.39,46.01,565288064.0,203535.28,N/A,N/A,N/A,17.07
clean_SS0990_PP126_SM2_BF1_Base,Success,16h 7m 22s,51,,40082.,0.4064,0.22,Dec 30 16:32,Dec 31 08:39,,327.66,50.91,64.66,563700224.0,213571.05,N/A,N/A,N/A,12.42
clean_SS0990_PP098_SM4_BF1_Base,Success,18h 21m 1s,57,,37407.,0.3722,2.62,Dec 30 16:35,Dec 31 10:56,,327.66,80.72,40.91,567568640.0,226174.02,N/A,N/A,N/A,8.89
clean_SS0990_PP082_SM3_BF1_Base,Success,17h 23m 48s,54,,36741.,0.3768,0.84,Dec 30 16:14,Dec 31 09:38,,327.66,79.37,106.38,564512768.0,208320.12,N/A,N/A,N/A,2.7
clean_SS0990_PP133_SM4_BF1_Base,Success,16h 24m 58s,51,,38751.,0.3943,0.84,Dec 30 16:32,Dec 31 08:57,,327.66,28.9,106.38,564781632.0,212305.14,N/A,N/A,N/A,4.14
clean_SS0990_PP141_SM3_BF1_Base,Success,18h 38m 43s,57,,39867.,0.4088,1.38,Dec 30 16:02,Dec 31 10:41,,327.66,80.02,53.31,563650752.0,208269.94,N/A,N/A,N/A,4.73
clean_SS0990_PP166_SM3_BF1_Base,Success,16h 7m 42s,51,,36262.,0.3630,0.81,Dec 30 16:28,Dec 31 08:36,,327.66,79.27,106.37,566417792.0,206209.2,N/A,N/A,N/A,15.68
clean_SS0990_PP168_SM3_BF1_Base,Success,17h 22m 14s,54,,40143.,0.4001,1.48,Dec 30 16:33,Dec 31 09:55,,327.66,79.37,45.53,565200000.0,201878.97,N/A,N/A,N/A,14.56
clean_SS0990_PP189_SM3_BF1_Base,Success,20h 48m 46s,63,,38030.,0.3742,2.64,Dec 30 16:04,Dec 31 12:53,,327.66,81.18,30.49,572059904.0,246155.88,N/A,N/A,N/A,12.96
clean_SS0990_PP177_SM2_BF1_Base,Success,17h 30m 2s,54,,39505.,0.4009,1.23,Dec 30 16:27,Dec 31 09:57,,327.66,80.55,106.38,563704704.0,208551.72,N/A,N/A,N/A,11.2
clean_SS0990_PP201_SM3_BF1_Base,Success,17h 15m 6s,54,,37907.,0.3812,0.82,Dec 30 15:58,Dec 31 09:14,,327.66,80.36,106.37,569219968.0,220072.09,N/A,N/A,N/A,8.76
clean_SS0990_PP218_SM4_BF1_Base,Success,17h 37m 53s,54,,38599.,0.3814,3.21,Dec 30 16:14,Dec 31 09:52,,327.66,81.2,53.92,567508288.0,257075.81,N/A,N/A,N/A,19.86
clean_SS0990_PP222_SM5_BF1_Base,Success,19h 16m 43s,60,,38221.,0.3589,2.69,Dec 30 16:20,Dec 31 11:36,,327.66,80.46,70.57,565699520.0,203077.12,N/A,N/A,N/A,15.81
clean_SS0990_PP241_SM3_BF1_Base,Success,17h 11m 3s,54,,38574.,0.3917,0.83,Dec 30 16:13,Dec 31 09:24,,327.66,79.83,41.26,564538752.0,207801.41,N/A,N/A,N/A,10.44
clean_SS0990_PP251_SM3_BF1_Base,Success,16h 28m 2s,51,,38543.,0.3922,1.15,Dec 30 16:34,Dec 31 09:02,,327.66,79.34,53.28,563650752.0,207657.11,N/A,N/A,N/A,8.4
clean_SS0990_PP247_SM2_BF1_Base,Success,17h 37m 57s,54,,36132.,0.3663,2.76,Dec 30 15:59,Dec 31 09:37,,327.66,80.78,46.06,565482368.0,221962.36,N/A,N/A,N/A,12.45
clean_SS0990_PP309_SM3_BF1_Base,Success,16h 47m 57s,51,,39516.,0.4002,2.24,Dec 30 16:00,Dec 31 08:48,,327.66,79.77,53.29,566723648.0,200913.52,N/A,N/A,N/A,7.18
clean_SS0990_PP321_SM4_BF1_Base,Success,16h 42m 37s,51,,38701.,0.3887,1.01,Dec 30 16:14,Dec 31 08:57,,327.66,79.71,53.32,565262080.0,205418.66,N/A,N/A,N/A,7.05
clean_SS0990_PP352_SM3_BF1_Base,Success,17h 12m 1s,54,,37312.,0.3761,0.80,Dec 30 15:59,Dec 31 09:11,,327.66,36.78,109.96,565699648.0,203156.83,N/A,N/A,N/A,11.22
clean_SS0990_PP340_SM4_BF1_Base,Success,17h 21m 33s,54,,36739.,0.3700,3.23,Dec 30 16:27,Dec 31 09:49,,327.66,80.6,48.0,567282752.0,239965.44,N/A,N/A,N/A,11.84
clean_SS0990_PP294_SM4_BF1_Base,Success,18h 13m 56s,57,,37855.,0.3803,1.20,Dec 30 16:36,Dec 31 10:50,,327.66,79.3,56.35,563650752.0,222825.73,N/A,N/A,N/A,9.47
clean_SS0990_PP273_SM4_BF1_Base,Success,17h 27m 17s,54,,37134.,0.3648,3.21,Dec 30 16:12,Dec 31 09:39,,328.69,80.86,68.67,567965184.0,237139.41,N/A,N/A,N/A,11.74
clean_SS0990_PP378_SM3_BF1_Base,Success,18h 2m 37s,57,,41717.,0.4257,3.12,Dec 30 16:00,Dec 31 10:02,,327.66,80.86,40.71,564179904.0,211592.64,N/A,N/A,N/A,7.32
clean_SS0990_PP386_SM3_BF1_Base,Success,17h 6m 34s,54,,38616.,0.3904,2.20,Dec 30 16:00,Dec 31 09:06,,327.66,80.69,41.12,568665792.0,235712.84,N/A,N/A,N/A,13.0
clean_SS0990_PP417_SM4_BF1_Base,Success,17h 57m 24s,54,,39119.,0.3849,2.54,Dec 30 16:28,Dec 31 10:25,,327.66,80.5,30.52,572398784.0,253908.88,N/A,N/A,N/A,9.21
clean_SS0990_PP393_SM2_BF1_Base,Success,17h 11m 55s,54,,37898.,0.3840,0.82,Dec 30 15:59,Dec 31 09:11,,327.66,79.42,53.3,564978944.0,205930.77,N/A,N/A,N/A,9.9
clean_SS0996_PP059_SM1_BF1_Base,Success,13h 21m 12s,42,,35861.,0.4329,0.81,Dec 30 15:42,Dec 31 05:03,,327.66,79.36,53.48,563538752.0,158901.36,N/A,N/A,N/A,3.41
clean_SS0990_PP418_SM3_BF1_Base,Success,18h 3m 58s,57,,38839.,0.3879,2.89,Dec 30 16:00,Dec 31 10:04,,327.66,80.75,30.57,570473088.0,238615.09,N/A,N/A,N/A,10.03
clean_SS0990_PP430_SM3_BF1_Base,Success,16h 47m 29s,51,,38574.,0.3968,0.79,Dec 30 15:59,Dec 31 08:46,,327.66,30.73,106.39,564542016.0,210626.58,N/A,N/A,N/A,3.31
clean_SS0996_PP347_SM2_BF1_Base,Success,13h 49m 35s,42,,38572.,0.4705,1.28,Dec 30 15:27,Dec 31 05:16,,327.66,79.35,53.3,563538752.0,160262.0,N/A,N/A,N/A,3.56
clean_SS0990_PP437_SM3_BF1_Base,Success,16h 5m 46s,51,,36797.,0.3744,0.50,Dec 30 16:00,Dec 31 08:06,,327.66,16.34,109.97,563650752.0,219132.66,N/A,N/A,N/A,14.57
clean_SS0997_PP009_SM4_BF1_Base,Success,20h 19m 58s,63,,40299.,0.3303,3.21,Dec 30 16:13,Dec 31 12:33,,327.66,81.55,34.1,571117056.0,244361.03,N/A,N/A,N/A,20.67
clean_SS0997_PP004_SM4_BF1_Base,Success,19h 44m 52s,60,,42678.,0.3588,1.10,Dec 30 16:25,Dec 31 12:10,,327.66,79.29,55.26,571117056.0,244239.62,N/A,N/A,N/A,10.41
clean_SS0997_PP029_SM4_BF1_Base,Success,18h 13m 35s,57,,43071.,0.3729,0.73,Dec 30 16:42,Dec 31 10:56,,327.66,18.7,106.38,571117056.0,243499.62,N/A,N/A,N/A,4.31
clean_SS0997_PP036_SM3_BF1_Base,Success,19h 57m 33s,60,,43587.,0.3736,1.44,Dec 30 16:40,Dec 31 12:38,,327.66,79.73,41.23,571117056.0,246219.78,N/A,N/A,N/A,6.58
clean_SS0997_PP019_SM4_BF1_Base,Success,21h 59m 45s,66,,42810.,0.3644,1.50,Dec 30 16:37,Dec 31 14:36,,327.66,79.96,53.3,571117056.0,243582.86,N/A,N/A,N/A,9.43
clean_SS0997_PP045_SM4_BF1_Base,Success,20h 3m 52s,63,,43033.,0.3667,1.14,Dec 30 16:25,Dec 31 12:29,,327.66,80.22,53.28,571117056.0,242593.56,N/A,N/A,N/A,7.66
clean_SS0997_PP033_SM3_BF1_Base,Success,20h 8m 30s,63,,43300.,0.3711,1.84,Dec 30 16:10,Dec 31 12:18,,327.66,80.56,45.89,571117056.0,245263.47,N/A,N/A,N/A,12.6
clean_SS0997_PP059_SM4_BF1_Base,Success,20h 49m 53s,63,,43239.,0.3693,1.07,Dec 30 16:18,Dec 31 13:08,,327.66,79.34,53.3,571117056.0,245196.23,N/A,N/A,N/A,5.47
clean_SS0997_PP030_SM3_BF1_Base,Success,20h 22m 2s,63,,43267.,0.3696,0.40,Dec 30 16:52,Dec 31 13:14,,327.66,79.35,109.96,571117056.0,244193.62,N/A,N/A,N/A,8.6
clean_SS0997_PP065_SM4_BF1_Base,Success,20h 13m 1s,63,,41444.,0.3500,1.30,Dec 30 16:10,Dec 31 12:23,,327.66,80.3,109.9,571117056.0,243575.72,N/A,N/A,N/A,13.09
clean_SS0997_PP081_SM3_BF1_Base,Success,19h 27m 49s,60,,44441.,0.3836,0.81,Dec 30 16:09,Dec 31 11:37,,327.66,73.99,106.38,571117056.0,245092.06,N/A,N/A,N/A,5.58
clean_SS0997_PP107_SM4_BF1_Base,Success,22h 31m 17s,69,,40379.,0.3491,0.36,Dec 30 16:58,Dec 31 15:29,,327.66,80.15,109.94,571117056.0,244779.92,N/A,N/A,N/A,11.28
clean_SS0997_PP095_SM3_BF1_Base,Success,19h 44m 29s,60,,42197.,0.3651,0.45,Dec 30 16:10,Dec 31 11:55,,327.66,79.71,109.92,571117056.0,243543.11,N/A,N/A,N/A,8.91
clean_SS0997_PP089_SM3_BF1_Base,Success,19h 56m 12s,60,,43642.,0.3635,3.21,Dec 30 16:13,Dec 31 12:10,,327.66,81.18,40.85,571117056.0,244511.05,N/A,N/A,N/A,14.44
clean_SS0997_PP117_SM5_BF1_Base,Success,19h 25m 44s,60,,40298.,0.3380,0.87,Dec 30 16:10,Dec 31 11:35,,327.66,79.3,106.39,571117056.0,245354.28,N/A,N/A,N/A,11.09
clean_SS0997_PP108_SM2_BF1_Base,Success,21h 21m 12s,66,,43194.,0.3722,0.97,Dec 30 16:11,Dec 31 13:32,,327.66,79.43,47.94,571117056.0,243515.03,N/A,N/A,N/A,7.04
clean_SS0997_PP132_SM2_BF1_Base,Success,19h 40m 51s,60,,44470.,0.3841,1.27,Dec 30 16:43,Dec 31 12:24,,327.66,79.47,45.97,571117056.0,242862.03,N/A,N/A,N/A,7.43
clean_SS0997_PP131_SM1_BF1_Base,Success,20h 1m 26s,63,,41734.,0.3576,1.21,Dec 30 16:10,Dec 31 12:11,,327.66,79.77,53.29,571117056.0,243538.91,N/A,N/A,N/A,9.25
clean_SS0997_PP159_SM3_BF1_Base,Success,19h 54m 46s,60,,42327.,0.3668,0.72,Dec 30 16:25,Dec 31 12:20,,327.66,79.71,106.38,571117056.0,242728.69,N/A,N/A,N/A,4.84
clean_SS0997_PP163_SM3_BF1_Base,Success,20h 49m 24s,63,,40002.,0.3470,1.22,Dec 30 16:38,Dec 31 13:27,,327.66,80.07,106.38,571117056.0,242345.81,N/A,N/A,N/A,5.11
clean_SS0997_PP160_SM3_BF1_Base,Success,20h 7m 10s,63,,39839.,0.3349,2.94,Dec 30 16:44,Dec 31 12:51,,327.66,80.92,40.75,571117056.0,243511.98,N/A,N/A,N/A,12.17
clean_SS0997_PP167_SM3_BF1_Base,Success,20h 45m 48s,63,,42450.,0.3680,1.22,Dec 30 16:38,Dec 31 13:24,,327.66,79.79,109.96,571117056.0,242319.84,N/A,N/A,N/A,10.43
clean_SS0997_PP143_SM3_BF1_Base,Success,18h 31m 51s,57,,44687.,0.3858,0.41,Dec 30 16:37,Dec 31 11:09,,327.66,62.1,64.71,571117056.0,242568.77,N/A,N/A,N/A,9.83
